title,img1,img2,price,status,brand
[431884-011] M NIKE BENASSI SOLARSOFT BLACK RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/561ef258-9fd0-4d6f-a520-bbb435f36f0c-1-d7a3738ba63fac10c02f3e218c6b12e2-jpeg-odnheight-612-odnwidth-612-odnbg-ffffff.jpg?v=1649943275000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1186768-wid-600-hei-600-op-sharpen-1.jpg?v=1649943275000,1.250.000?,sold_out,NIKE
[532225-117] M NIKE JORDAN HYDRO 4 RETRO FIRE RED GOLD METALLIC,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/39260-83194-jpg-fit-670-percentage-2c368-ssl-1.jpg?v=1649943404000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/39260-83195-jpg-fit-1125-percentage-2c618-ssl-1.jpg?v=1649943366000,1.650.000?,41|42.5|44|45,JORDAN
[532226-006] K NIKE JORDAN HYDRO IV BLACK FIRE RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/air-jordan-hydro-4-retro-slide-black-cement-grey-532226-006-1.jpg?v=1649943477000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/o1cn01mr4zh01ik2smccrcn-725704393-jpg-400x400.jpg?v=1649943466000,1.650.000?,36|37.5,JORDAN
"[555088-031] M NIKE AIR JORDAN 1 RETRO HIGH OG ""CITY OF FLIGHT""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5f439769-686b-4764-abf4-835959482efc.jpg?v=1601722838640,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/35560bf5-0b4d-4ef2-957f-41a08adee963.jpg?v=1601722831017,4.250.000?,sold_out,JORDAN
[555501-012] M NIKE JORDAN HYDRO V BRED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f474fd9f-ed96-475e-964a-7d4358847ef8.jpg?v=1601721442670,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/870d3d2c-603d-4a8c-a1cf-b93feb5d6f53.jpg?v=1601721434920,1.650.000?,sold_out,JORDAN
[555501-051] M NIKE JORDAN HYDRO V CAMO LOGO RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9062fdd5-34ce-42b3-9b79-fc27d2cdd443.jpg?v=1601721283853,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ed99a6ce-88a4-478d-a148-94f151294764.jpg?v=1601721272103,1.650.000?,sold_out,JORDAN
[555501-060] M NIKE JORDAN HYDRO 5 PRIMEUM BLACK RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e1aabc8b-3f49-48cd-b883-74cafe0c11ac.jpg?v=1601721127713,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cf646ced-2189-480c-84ee-43e21414887d.jpg?v=1601721121233,1.650.000?,sold_out,JORDAN
[555501-112] M NIKE JORDAN HYDRO V BW LOGO RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/54164ee5-ac1e-442a-8a13-e9188a6302f1.jpg?v=1601721071073,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/b1f14496-2699-425e-a08b-5c4d521b5638.jpg?v=1601721062090,1.650.000?,sold_out,JORDAN
[618919-005] W NIKE BENASSI JDI PRINT GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4f970914-d0b3-4fef-82ea-75ed84cef23b.jpg?v=1601720651453,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d375bb7e-fca7-46df-968a-d9222f0d4209.jpg?v=1601720643627,990.000?,sold_out,NIKE
[618919-006] W NIKE BENASSI PRINT BLACK WHITE FLORAL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a0df31b4-6f9e-47b3-93c1-e9ff95f97132.jpg?v=1601720576927,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d99fafb1-2b97-4ed8-8fc7-c9024cb31b27.jpg?v=1601720566187,950.000?,sold_out,NIKE
[618919-009] W NIKE BENASSI JDI PRINT FLORAL BLACK PINK FLORAL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9e4fb3b5-81ab-4724-9eba-4a9050350631.jpg?v=1601484520377,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/8a9a4796-7151-463e-8614-0afd315a6f45.jpg?v=1601484513133,1.050.000?,sold_out,NIKE
[618919-012] W NIKE BENASSI JDI HOLO GREEN BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e9a55948-cb89-4ed1-9172-e56a6b8fed17.jpg?v=1601720519110,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e435dca9-5282-465e-9317-1a005075f089.jpg?v=1601720511367,1.050.000?,sold_out,NIKE
[618919-013] W NIKE BENASSI JDI HOLO LIGHT BONE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/b4bdd018-3f05-43be-bee5-9427b861caed.jpg?v=1601720458270,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/72855db6-212d-4b26-94a3-3237a081a0a8.jpg?v=1601720449813,1.050.000?,sold_out,NIKE
[618919-017] W NIKE BENASSI JDI PRINT JDI JDI JDI BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cb7728a4-cdec-49bf-a012-a2a0c6174724.jpg?v=1601484166333,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a250e23a-47c8-44db-9138-4744f769432d.jpg?v=1601484157267,990.000?,35.5|38|39|36.5,NIKE
[618919-019] W NIKE BENASSI JDI BLACK CRIMSON TINT GREEN GLOW,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f5d91267-e7dc-4458-a658-360046b7d82d.jpg?v=1601485030950,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/21f378e8-44a6-40c6-8574-f2aaea2bb770.jpg?v=1601485022717,990.000?,35.5|36.5,NIKE
[618919-020] W NIKE BENASSI JDI PRINT BLACK SUMMIT,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/873fd804-48ab-4892-92cf-54657e144285.jpg?v=1601720345900,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3564f612-39c4-492c-80db-acece8513842.jpg?v=1601720338437,990.000?,35.5|36.5,NIKE
[618919-021] W NIKE BENASSI JDI WHITE PRINT PHANTOM,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ca38463e-cda3-4bdb-8b0f-6ea1ce7e513d.jpg?v=1601720097200,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/55ce5979-4f5e-415d-a9f2-a09a99ba004d.jpg?v=1601720090317,990.000?,36.5|38|39,NIKE
[618919-022] W NIKE BENASSI JDI BLACK GOLD METALIC,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/176878a2-57fb-4a9f-bb27-a5f09ce24b4c.jpg?v=1601719989000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ab02dd57-d57d-41bb-9ba4-badb609f4e4f.jpg?v=1601719983000,950.000?,35.5|36.5|38|39,NIKE
[618919-023] W NIKE BENASSI JDI FLORAL PURE PLATIUM,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/cf7eab99-8e74-42bd-ad36-2e649320c11d.jpg?v=1601719886780,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/964536eb-88ae-4434-bb17-060d2b0cb471.jpg?v=1601719868147,990.000?,sold_out,NIKE
[618919-024] W NIKE BENASSI JDI BLACK FLORAL TEAM ORANGE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3da82877-6810-403c-8b0a-d52850a5f825.jpg?v=1604338266000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/8d2ac05f-b715-4de7-a766-7cbda85fdf56.jpg?v=1604338266000,990.000?,35.5|36.5|38,NIKE
[618919-025] W NIKE BENASSI JDI PRINT FLORAL BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/520682fe-9bf2-4c99-a9b3-61d7f2ad7ba8.jpg?v=1601719752413,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/86f5ff1f-31ca-4cd4-b66c-9ce2aaf369e3.jpg?v=1601719745067,990.000?,36.5|38|39,NIKE
[618919-026] W NIKE BENASSI JDI FLORAL BLUE PINK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/123206424-355781965707155-3288948942861846885-n.jpg?v=1604339801000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/123206424-355781965707155-3288948942861846885-n.jpg?v=1604339801000,990.000?,35.5|36.5|38|39,NIKE
[618919-029] W NIKE BENASSI FLORAL BLUE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5d74152f-b0c6-4958-85ef-719b9dc97f8c.jpg?v=1600363854000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/64dcdb34-051d-4bfd-a4b2-0602975f0c86.jpg?v=1600363848000,990.000?,39|36.5,NIKE
"[618919-030] W NIKE BENASSI PRINT ""BLACK ACTIVE FUCHSIA""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/badaf21c-5375-49eb-977c-fa97d3cd709b.jpg?v=1601719565347,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/eb399f63-60db-4bfa-9337-91b8ad47252f.jpg?v=1601719555873,990.000?,35.5,NIKE
"[618919-032] W NIKE BENASSI JDI "" FRUIT """,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d731f3eb-5171-4abe-bc16-5e4746f2cc42.jpg?v=1600774871000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d731f3eb-5171-4abe-bc16-5e4746f2cc42.jpg?v=1600774871000,990.000?,35.5|36.5|38|39|40.5|42|43|44.5,NIKE
"[618919-037] W NIKE BENASSI JDI PRINT "" DAISY """,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/34902167-2b89-4985-a8b2-7df158c78bf9.jpg?v=1601646090000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/94b9ccd3-82a2-4dcd-ac1b-bb40eafac3e5.jpg?v=1601646083000,950.000?,36.5|38|39,NIKE
[618919-107] W NIKE BENASSI JDI HOLO WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/876b753e-d631-42d3-b554-357aa99ba2c9.jpg?v=1601645224760,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f12809c1-9b21-49d3-b882-76c0c32fb5b9.jpg?v=1601645209137,1.050.000?,sold_out,NIKE
"[618919-109] W NIKE BENASSI JDI PRINT WHITE ""CORAL BLUE""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6704a3e8-2bad-4bd2-84c9-e91f979edfd1.jpg?v=1601645087823,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6a9d45af-9050-4aaa-9487-a54690f36446.jpg?v=1601645080823,950.000?,sold_out,NIKE
"[618919-112] W NIKE BENASSI JDI METALLIC '' GOLD, WHITE END BEACH ''",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/bb6b6caa-a62d-4760-b46a-8f06f96fe5bf.jpg?v=1600899821507,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/2793f0fc-96e6-41bb-897c-7c7d8cd030e6.jpg?v=1600899813370,950.000?,sold_out,NIKE
[618919-113] W NIKE BENASSI JDI PRINT WHITE MULTICOLOR FLORAL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/4ba16d66-06ef-4598-81ae-0ddba27c787b.jpg?v=1601719319000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/2f4199f6-ac72-4a74-9532-187e0e35641b.jpg?v=1601719309000,990.000?,35.5|39|36.5|38|35.5-36.5,NIKE
[618919-115] W NIKE BENASSI PRINT FLORAL WHITE BLUE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/fd8b29a1-98ab-430c-957c-79c7b3cf3afd.jpg?v=1601719445753,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e50d068a-54ee-41ed-9620-0975297a9073.jpg?v=1601719430287,990.000?,sold_out,NIKE
"[618919-116] W NIKE BENASSI "" JUST DO IT "" PRINT WHITE METALLIC GOLD",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/06d57265-a5e4-4cd2-a024-1e67783bf241.jpg?v=1600899591000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/31e4de0b-6623-4d4c-80bd-7326941e40fc.jpg?v=1600899584000,990.000?,35.5|36.5|38|39|40.5|42|43,NIKE
[618919-119] W NIKE BENASSI JDI PRINT WHITE PINK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a4fdccf8-eca5-4b11-915b-e412cc326122.jpg?v=1601644250000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6ee38a6d-ac26-49d7-950d-c7737d2e8208.jpg?v=1601644235000,1.050.000?,36.5|38|39,NIKE
[618919-300] W NIKE BENASSI PRINT GREEN FLORAL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1b91bab2-4f69-4eb9-b9c1-96c0e9cce412.jpg?v=1601643883160,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e9d548c5-a6da-425f-a2a8-8c919cd90a05.jpg?v=1601643873473,1.050.000?,sold_out,NIKE
[618919-401] W NIKE BENASSI JDI PRINT SUNSET GLOW PINK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3863e8d1-3bf4-4820-9386-848e2a358ba5.jpg?v=1601643584130,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/43053b94-17e7-481e-a05b-72705cf7acc9.jpg?v=1601643577453,1.050.000?,sold_out,NIKE
[618919-404] W NIKE BENASSI JDI PRINT FLORAL BINARY BLUE SAIL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6106e3e0-4407-4ee0-9935-6b2aed382791.jpg?v=1601485248790,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a15bb267-bad1-491b-b62e-02ed3cc482a8.jpg?v=1601485241263,1.050.000?,sold_out,NIKE
[618919-405] W NIKE BENASSI JDI MIDNIGHT NAVY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/15099dd7-7d44-48a2-97a5-305c9b66f4ce.jpg?v=1601643524040,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/253ddc25-07d5-49bf-96b7-28af0aa17539.jpg?v=1601643517163,950.000?,sold_out,NIKE
"[618919-605] W NIKE BENASSI JDI ""BARELY ROSE"" PINK",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/58e51681-724d-4986-a292-d21915ba8a34.jpg?v=1601643435827,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1d95c9f6-20eb-41c1-ac54-0fee8c5305ce.jpg?v=1601643428347,990.000?,35.5|36.5|38|39,NIKE
[618919-606] W NIKE BENASSI JDI BURGUNDY ASH PURPLE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/70e1f3dd-9abe-477f-bdd0-e80b358ee197.jpg?v=1601643363843,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9ab400a5-7ee1-4329-a6cd-3cc51028990d.jpg?v=1601643357270,990.000?,35.5|38|39,NIKE
"[618919-801] W NIKE BENASSI JDI BEIGE ""APRICOT""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9e82894d-3b5c-4ed7-af48-b7af5ace3cbd.jpg?v=1601642984353,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7b9c53bc-88a1-48c4-94e7-9865eec67302.jpg?v=1601642977547,1.050.000?,sold_out,NIKE
[618919-900] W NIKE BENASSI JDI METALIC BROWN,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/2762a6c1-b1c5-46ff-8cc4-a0afb6a92e3d.jpg?v=1601642349270,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a74956b3-de1c-4982-b350-c80d9579ff4a.jpg?v=1601642341653,950.000?,sold_out,NIKE
[630752-060] M NIKE JORDAN HYDRO 6 INFRARED BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/fca8bbb6-3e23-4852-8faa-e990db8b292b.jpg?v=1601642259877,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/aac676c8-6e77-4764-9578-a4409b004166.jpg?v=1601642252627,1.650.000?,sold_out,JORDAN
[631261-005] M NIKE BENASSI JDI PRINT WOLF GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1063b184-4150-4f7d-a5b8-84d9fe75bcc2.jpg?v=1601642111843,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/aa8a6064-8faa-4a24-8fba-fbefe4852b80.jpg?v=1601642103827,990.000?,38.5|40,NIKE
[631261-006] M NIKE BENASSI JDI PRINT BLACK GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0a12e146-46b3-46ed-a12e-fbedc00c9e6b.jpg?v=1601641990873,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1bab0450-538b-400c-8487-5c2745c702d6.jpg?v=1601641983573,990.000?,sold_out,NIKE
[631261-008] M NIKE BENASSI JDI DOT WHITE GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/21e249f5-d798-4be5-9fe8-397c8e2f5f5a.jpg?v=1601641934510,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e4a687ce-3c62-40d5-a33c-ab53a0bf3d40.jpg?v=1601641927853,950.000?,sold_out,NIKE
[631261-009] M NIKE BENASSI JDI PRINT LIGHT GREEN CAMO,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/651c095b-de84-4d98-9298-018e115349d3.jpg?v=1601641818973,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5dfd6d59-33a6-4892-947a-071e5185b170.jpg?v=1601641809537,990.000?,sold_out,NIKE
[631261-013] M NIKE BENASSI JDI BLACK CAMO,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d8879946-2876-4657-866f-7f226372790f.jpg?v=1601641680850,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/92f7ddb2-6685-467c-b6e7-6e94dc39fabc.jpg?v=1601641674020,990.000?,40|41|44|45|42.5,NIKE
[631261-016] M NIKE BENASSI JDI PRINT LOGO BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/aa930d25-1e88-494f-8310-67f744300401.jpg?v=1601641221000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/87764995-3476-42c5-860c-a0a8abbbb5ea.jpg?v=1601641214000,950.000?,41|42.5|44|36|37.5|45|40|38.5,NIKE
[631261-021] M NIKE BENASSI PRINT ANTHRACITE BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ae7d158f-07a3-4d4b-b5a7-9628e60f288a.jpg?v=1601641069943,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/88566455-6f5e-43a6-b9d9-2b901b0612a1.jpg?v=1601641063097,990.000?,40|41|42.5,NIKE
[631261-023] M NIKE BENASSI JDI PRINT BLACK FLORAL,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6a5ee0af-6de3-4241-ac81-f16d409f4238.jpg?v=1601641005000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/2259ad8a-ce15-4f32-afc6-a17204015375.jpg?v=1601640997000,990.000?,36|37.5|38.5|40|41|44|42.5,NIKE
[631261-024] M NIKE BENASSI JDI PRINT LOGO WHITE BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/578888c4-263c-4a26-b2e5-2f1d4e2464f5.jpg?v=1601640947000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/40bb6058-58b1-42ab-9980-d4237684f851.jpg?v=1601640936000,990.000?,40|41|42.5|44,NIKE
[631261-025] M NIKE BENASSI JDI PRINT LOGO BLACK RED,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7d750fad-24e7-4830-8ab9-2533293d3f44.jpg?v=1601640891000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1d876a44-a903-4962-90b1-86cb3ca233a8.jpg?v=1601640883000,990.000?,38.5|40|41|42.5|44,NIKE
[631261-027] M NIKE BENASSI JDI PRINT PURE PLATINUM,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1d79e017-fb83-45a4-a608-7fd503e51bb5.jpg?v=1601640821000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3be55c3f-fb92-45aa-a4e1-b916896654c4.jpg?v=1601640815000,990.000?,40|41|42.5,NIKE
[631261-028] M NIKE BENASSI GRIDRON/TEAL NEBULA,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/03c5be42-714b-4dbd-b42c-a1b835a3ba58.jpg?v=1601644799000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/636a8ad6-a0b8-4bc4-96b7-6c65a7a4359c.jpg?v=1601644799000,990.000?,40|41|42.5|44|41-41,NIKE
[631261-029] M NIKE BENASSI JDI PRINT RED WHITE BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/9c6262c3-cc98-4838-b80b-486b3e290fc9.jpg?v=1601640278000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/ff1f08ac-6d36-4332-b5bb-be1a59a186eb.jpg?v=1601640270000,990.000?,40|41|42.5|44,NIKE
"[631261-032] M NIKE BENASSI "" JUST DO IT "" PRINT BLACK WHITE",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a72c0f78-2613-4780-97b9-42e490cf190b.jpg?v=1601484317000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/48607ed2-c4d6-409f-9187-d48ef367a8f0.jpg?v=1601484309000,990.000?,40|42.5|41|44,NIKE
"[631261-033] M NIKE BENASSI JDI ""GREY/NEON""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/e20176c5-c3a1-4250-8a06-0907ebf9c1b3.jpg?v=1601640204000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/fc21de5a-e03d-4e86-8808-a15d5d0ebc2d.jpg?v=1601640196000,990.000?,42.5|44|40,NIKE
[631261-034] M NIKE BENASSI JDI BLACK UNIVERSITY GOLD WHITE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6592f7e4-f551-4150-93db-6b9c49f6cad8.jpg?v=1600899711000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/44144ed9-2020-4b48-ba42-08bbd02e23ef.jpg?v=1600899694000,990.000?,41|42.5|44|45,NIKE
[631261-036] M NIKE BENASSI JDI SWOOSH PRINT (BLACK/WHITE/BLACK),https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5486e478-a5df-4470-a580-b78e7993645d.jpg?v=1601484418000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/67eff13d-75e4-4546-9e06-460291cd5250.jpg?v=1601484388000,1.050.000?,41|42.5|44|40,NIKE
[631261-037] M NIKE BENASSI JDI PRINT 'COOL GREY/PERSIAN',https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/124193940-273367347447137-7841176736387057385-n.jpg?v=1604821722000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/124193940-273367347447137-7841176736387057385-n.jpg?v=1604821722000,1.050.000?,38.5|40|41|42.5|44|45,NIKE
[631261-038] M NIKE BENASSI JDI PRINT 'LIGHT BONE/BLUE FURY',https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/0c5f6663-ef0e-4047-8ab0-660c38268bc8.jpg?v=1601485171000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/83fc46b8-168c-40a3-bb5f-308490eacdb7.jpg?v=1601485162000,1.050.000?,38.5|40|41|42.5|44,NIKE
"[631261-100] M NIKE BENASSI JDI PRINT INK SPOT ""BLASTING CRACK""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/dffe017a-a44e-409b-8afb-56ea91346403.jpg?v=1601485324573,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/a31a9762-cdec-48a5-b979-9d443597191d.jpg?v=1601485315623,990.000?,sold_out,NIKE
"[631261-101] M NIKE BENASSI PRINT ""SAIL MINERAL""",https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c38f04b9-2da6-4657-aa9c-077dd9effe58.jpg?v=1601639977787,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/89219245-39a8-436d-9d73-3df3018c530d.jpg?v=1601639970970,990.000?,sold_out,NIKE
[631261-103] M NIKE BENASSI JDI PRINT WHITE BLACK GREEN,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3e5df6a5-df23-47c4-bd2e-0e8d914f3f3b.jpg?v=1601639897567,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/1042d2ce-2839-4871-99f0-6073145625ed.jpg?v=1601639890267,990.000?,38.5|40|41|42.5|44|47.5,NIKE
[631261-105] M NIKE BENASSI JDI EMBER GLOW BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/feca6d15-18a5-41a1-9a03-c471cb79a397.jpg?v=1601638574000,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/6077b95d-d0c7-466a-8c73-0226667524d3.jpg?v=1601638567000,990.000?,40|41|42.5|44,NIKE
[631261-200] M NIKE BENASSI JDI HOLO XANH LÁ CÂY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/d8a5f770-910f-4f63-ae89-ecd165e12861.jpg?v=1601638757667,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/c97276f0-4db2-43e2-8e37-28af25959da0.jpg?v=1601638745740,1.050.000?,sold_out,NIKE
[631261-202] M NIKE BENASSI JDI VELVET BROWN CAMO,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/11635d06-940c-4f46-b466-8596f7701af9.jpg?v=1601638884257,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/3abe4300-c20a-43fa-a934-8d5c6384b199.jpg?v=1601638876133,990.000?,sold_out,NIKE
[631261-203] M NIKE BENASSI CAMO BROWN GOLD,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7623b034-e317-43b3-9f4e-6cd51f2a4e28.jpg?v=1601037213323,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7623b034-e317-43b3-9f4e-6cd51f2a4e28.jpg?v=1601037213323,1.050.000?,41|42.5|44,NIKE
[631261-300] M NIKE BENASSI JDI PRINT MIDNIGHT SPRUCE,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/313027d2-a98b-46ef-9d8a-a7361958aa08.jpg?v=1601638449473,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/b33df37b-b7fe-474c-bd31-ab89cfc9ad97.jpg?v=1601638442570,990.000?,sold_out,NIKE
[631261-301] M NIKE BENASSI JDI PRINT CAMO BLACK,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/f7496b82-4e37-4d02-a3ed-c7fd21f051f4.jpg?v=1601638510160,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5fe9edb3-bb77-4421-8bed-e1e7e9379005.jpg?v=1601638502337,990.000?,40|41|42.5|44,NIKE
[631261-406] M NIKE BENASSI JDI MARIO-MULT,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/5977d872-c85e-4c93-b35a-1b34497a1734.jpg?v=1601638377293,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/b4f3dda2-00ca-42ec-82ca-9a181ae29494.jpg?v=1601638365973,990.000?,sold_out,NIKE
[631261-407] M NIKE BENASSI JDI PRINT LOGO GREY,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/08b44123-1460-4148-a684-c8c4b6acce0b.jpg?v=1601638302377,https://bizweb.dktcdn.net/thumb/grande/100/377/398/products/7d0ecb1d-4593-482a-ab84-2d061fadb34c.jpg?v=1601638295143,990.000?,sold_out,NIKE
